Year,Month,Day,Place,Hot.Dogs,MINS,NAME,CONTEST,Qual,Gender,Location
2015,Jul,4,10th,11,10,Carlene LeFevre,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2015,Jul,4,11th,10.5,10,Lesley Ryder,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2015,Jul,4,12th,8.5,10,Liz McClurg,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2015,Jul,4,13th,8,10,"Mary ""I Love 'em HOT!"" Bowers",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2015,Jul,4,13th,8,10,Crystin Pactor,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2015,Jul,4,13th,8,10,Marlene Wigginton,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2015,Jul,4,16th,?,10,Angie Hendry,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2015,Jul,4,1st,6,5 ,Jacob Staedler,Nathan's Hot Dog Eating Contest,,,"Monterey, CA"
2015,Jul,4,1st,?,?,Michael Pate,Nathan's Hot Dog Eating Contest,,,"Fort Worth, TX"
2015,Jul,4,2nd,5,5 ,Chaney Perez,Nathan's Hot Dog Eating Contest,,,"Monterey, CA"
2015,Jul,4,3rd,4,5 ,Randall Hollquist,Nathan's Hot Dog Eating Contest,,,"Monterey, CA"
2015,Jul,4,4th,3,5 ,Sarah Wilbur,Nathan's Hot Dog Eating Contest,,,"Monterey, CA"
2015,Jul,4,5th,2,5 ,Sophie Cheng,Nathan's Hot Dog Eating Contest,,,"Monterey, CA"
2015,Jun,28,1st,22,10,"Jeff ""The Beast Man"" Butler",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2015,Jun,28,1st,21,10,"Brian ""Dud Light"" Dudzinski",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Sonoma, CA"
2015,Jun,28,2nd,20,10,"Ronnie ""MegaByte"" Hartman",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2015,Jun,28,2nd,13,10,Darren Turbeville,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Sonoma, CA"
2015,Jun,28,3rd,11,10,Tony Pirc,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Sonoma, CA"
2015,Jun,28,4th,10,10,Jon Davis,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Sonoma, CA"
2015,Jun,28,4th,10,10,Joe Pistola,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Sonoma, CA"
2015,Jun,28,?,?,10,Scott Thomas,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2015,Jun,28,1st,8.5,10,Liz McClurg,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Westlake, OH"
2015,Jun,28,1st,8,10,Lesley Ryder,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Sonoma, CA"
2015,Jun,27,1st,30.5,10,Geoffrey Esper,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Rochester, NH"
2015,Jun,27,2nd,30,10,Pablo Martinez,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Rochester, NH"
2015,Jun,27,3rd,25,10,"Micah ""Wing Kong"" Collins",Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Rochester, NH"
2015,Jun,27,4th,16,10,"Ryan ""The Abyss"" Siciliano",Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Rochester, NH"
2015,Jun,27,5th,12.5,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Rochester, NH"
2015,Jun,27,6th,11,10,Steven Blair,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Rochester, NH"
2015,Jun,27,7th,8,10,"Richard ""Just Do It"" Pruitt",Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Rochester, NH"
2015,Jun,27,8th,7,10,Quentin Amundsen,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Rochester, NH"
2015,Jun,27,1st,8,10,"Mia ""Meatballz"" Davekos",Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , women,"Rochester, NH"
2015,Jun,20,1st,?,10,"""JP on KX""",Celebrity Nathan's Famous Hot Dog Eating Contest,,,"Lincoln, NE"
2015,Jun,20,?,6,10,Adam Krueger,Celebrity Nathan's Famous Hot Dog Eating Contest,,,"Lincoln, NE"
2015,Jun,20,1st,21,10,Steve Hendry,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lincoln, NE"
2015,Jun,20,2nd,15,10,"Mark ""the muncher"" Williams",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lincoln, NE"
2015,Jun,20,3rd,15,10,Mo Vavra,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lincoln, NE"
2015,Jun,20,4th,12,10,Matthew Raible,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lincoln, NE"
2015,Jun,20,5th,10,10,"Andrew ""The Bear"" Kogutkiewicz",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lincoln, NE"
2015,Jun,20,1st,4,10,Angie Hendry,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Lincoln, NE"
2015,Jun,20,2nd,?,10,Claire Borer,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Lincoln, NE"
2015,Jun,14,1st,36,10,"Tim ""Eater X"" Janus",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2015,Jun,14,2nd,30,10,Geoffrey Esper,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2015,Jun,14,3rd,13.5,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2015,Jun,14,3rd,13.5,10,"""Beautiful"" Brian Seiken",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2015,Jun,14,5th,10,10,Jordan Rothman,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2015,Jun,14,6th,7.5,10,Andy Flamm,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2015,Jun,14,6th,7.5,10,Seth Rothman,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2015,Jun,14,8th,4,10,Nick Durham,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2015,Jun,14,1st,18,10,Meredith Boxberger,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Queens, NY"
2015,Jun,14,2nd,6.5,10,Lisa George,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Queens, NY"
2015,Jun,14,3rd,6,10,Prudence DiBenedetto,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Queens, NY"
2015,Jun,14,4th,1,10,Mary Sevastos,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Queens, NY"
2015,Jun,13,1st,33,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Nashville, TN"
2015,Jun,13,2nd,17.5,10,Josh Miller,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Nashville, TN"
2015,Jun,13,3rd,17,10,"Pedram ""In Jaws We Trust"" Esmaeelzadeh",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Nashville, TN"
2015,Jun,13,3rd,17,10,Michael Schwertz,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Nashville, TN"
2015,Jun,13,1st,3.5,10,Brandi,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Nashville, TN"
2015,Jun,7,1st,29,10,Yasir Salem,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Long Pond, PA"
2015,Jun,7,2nd,17,10,George Chiger,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Long Pond, PA"
2015,Jun,7,3rd,13,10,Carmen Cincotti,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Long Pond, PA"
2015,Jun,7,3rd,13,10,"David ""The Termite"" Wood",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Long Pond, PA"
2015,Jun,7,5th,12,10,"Jack ""Snack Jack"" Diamond",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Long Pond, PA"
2015,Jun,7,6th,11.5,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Long Pond, PA"
2015,Jun,7,6th,11.5,10,"Ryan ""The Abyss"" Siciliano",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Long Pond, PA"
2015,Jun,7,8th,11,10,"Michael ""Big Hoss"" Deitz",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Long Pond, PA"
2015,Jun,7,9th,6.75,10,Frank Herrero,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Long Pond, PA"
2015,Jun,7,1st,14,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Long Pond, PA"
2015,May,23,1st,16,10,Gideon Oji,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Charlotte, NC"
2015,May,23,2nd,14,10,Craig Wasberg,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Charlotte, NC"
2015,May,23,3rd,13,10,"Ronnie ""MegaByte"" Hartman",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Charlotte, NC"
2015,May,23,4th,11,10,Michael Alvarez,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Charlotte, NC"
2015,May,23,1st,14,10,BeeJay Alexander,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Charlotte, NC"
2015,May,23,2nd,?,10,Mary Nelson,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Charlotte, NC"
2015,May,16,1st,25,10,"Juan ""more bite"" Rodriguez",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"St. Louis, MO"
2015,May,16,2nd,16,10,"Kyle ""The Hammer"" Hanner",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"St. Louis, MO"
2015,May,16,3rd,13,10,Matthew Raible,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"St. Louis, MO"
2015,May,16,1st,10,10,Marlene Wigginton,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"St. Louis, MO"
2015,May,2,1st,29.5,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Houston, TX"
2015,May,2,2nd,18,10,"Alex ""Moose"" Perez",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Houston, TX"
2015,May,2,3rd,9,10,Rodrigo Serna,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Houston, TX"
2015,May,2,?,6,10,"Robb ""Pizza Punisher"" Zipp",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Houston, TX"
2015,May,2,1st,8.5,10,Crystin Pactor,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Houston, TX"
2015,Apr,25,1st,30,?,"""Las Vegas Metropolitan Police Department""",Nathan's Famous Hot Dog Eating Contest ,, heroes,"Las Vegas, NV"
2015,Apr,25,?,?,?,"""Clark County Fire Department""",Nathan's Famous Hot Dog Eating Contest ,, heroes,"Las Vegas, NV"
2015,Apr,25,?,?,?,"""Nellis Air Force Base""",Nathan's Famous Hot Dog Eating Contest ,, heroes,"Las Vegas, NV"
2015,Apr,25,?,?,?,"""Sean E. Cooper of FANTASY at Luxor""",Nathan's Famous Hot Dog Eating Contest ,, heroes,"Las Vegas, NV"
2015,Apr,25,?,?,?,"""Tournament of Kings at Excalibur""",Nathan's Famous Hot Dog Eating Contest ,, heroes,"Las Vegas, NV"
2015,Apr,25,1st,48,10,"Matt ""Megatoad"" Stonie",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2015,Apr,25,2nd,27,10,Steve Hendry,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2015,Apr,25,3rd,26,10,"Rich ""The Locust"" LeFevre",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2015,Apr,25,4th,19,10,Pablo Martinez,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2015,Apr,25,5th,9,10,Zack Frank,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2015,Apr,25,5th,9,10,Adrian Padilla,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2015,Apr,25,7th,8,10,Brian Chung,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2015,Apr,25,8th,7,10,"""Magnificent Ben""",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2015,Apr,25,1st,27.25,10,"Michelle ""Cardboard Shell"" Lesco",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Las Vegas, NV"
2015,Apr,25,2nd,14,10,Carlene LeFevre,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Las Vegas, NV"
2015,Apr,12,1st,21,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Atlanta, GA"
2015,Apr,12,2nd,20,10,Gideon Oji,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Atlanta, GA"
2015,Apr,12,3rd,17,10,Damien Boykin,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Atlanta, GA"
2015,Apr,12,?,?,10,"Paul ""BoneBreaker"" Barlow, Jr.",Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Atlanta, GA"
2015,Apr,12,?,?,10,"Ronnie ""MegaByte"" Hartman",Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Atlanta, GA"
2015,Apr,12,1st,7,10,"Dee ""Princess Pi-Anna"" Martin",Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , women,"Atlanta, GA"
2015,Mar,1,1st,23,10,"""Nasty"" Nathan Biller",Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Plant City, FL"
2015,Mar,1,2nd,22.75,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Plant City, FL"
2015,Mar,1,3rd,12,10,Jose Azua,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Plant City, FL"
2015,Mar,1,4th,11,10,Jerry Whited,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Plant City, FL"
2015,Mar,1,5th,8.5,10,Mark Trombetta,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Plant City, FL"
2015,Mar,1,6th,8,10,Yadiel Vignau,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Plant City, FL"
2015,Mar,1,6th,8,10,Yariel Vignau,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Plant City, FL"
2015,Mar,1,8th,6,10,Matthew Germuth,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Plant City, FL"
2015,Mar,1,9th,3,10,Thomas Brown,Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , men,"Plant City, FL"
2015,Mar,1,1st,10,10,"Mary ""I Love 'em HOT!"" Bowers",Nathan's Famous Hot Dog Eating Qualifier ,Qualifier , women,"Plant City, FL"
2014,Sep,28,1st,32,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Dover, DE"
2014,Sep,28,2nd,27.5,10,"David ""The Termite"" Wood",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Dover, DE"
2014,Sep,28,3rd,23,10,"Micah ""Wing Kong"" Collins",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Dover, DE"
2014,Sep,28,4th,20,10,"Eric ""Steakbellie"" Livingston",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Dover, DE"
2014,Sep,28,5th,17,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Dover, DE"
2014,Sep,28,6th,16,10,Mike Barton,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Dover, DE"
2014,Sep,28,7th,10,10,Tony Colbert,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Dover, DE"
2014,Sep,28,8th,8,10,Eric Senzer,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Dover, DE"
2014,Sep,28,9th,5,10,Lee Bibb,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Dover, DE"
2014,Sep,28,10th,3,10,Jim Holloway,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Dover, DE"
2014,Sep,28,1st,35,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Dover, DE"
2014,Aug,17,1st,19,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Brooklyn, MI"
2014,Aug,17,2nd,12,10,"Jimme ""JiminEater"" Mares",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Brooklyn, MI"
2014,Aug,17,1st,15,10,Daniella Gioia,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Brooklyn, MI"
2014,Jul,4,1st,61,10,"Joey ""Jaws"" Chestnut",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,2nd,56,10,"Matt ""Megatoad"" Stonie",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,3rd,44,10,"Tim ""Eater X"" Janus",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,4th,34,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,4th,34,10,"Brian ""Dud Light"" Dudzinski",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,6th,32,10,"Juan ""more bite"" Rodriguez",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,7th,29,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,8th,26,10,"Marcos ""The Monster"" Owens",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,9th,25,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,10th,19.75,10,Yasir Salem,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,11th,19.5,10,"Aaron ""A-Train"" Osthoff",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,12th,17,10,Pablo Martinez,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,13th,13,10,"Ronnie ""MegaByte"" Hartman",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,14th,10,10,Horacio Chanyau,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,14th,10,10,"Sean ""Flash"" Gordon",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,16th,3,10,Colin Shirlow,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2014,Jul,4,1st,34,10,Miki Sudo,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,2nd,27.75,10,"Sonya ""The Black Widow"" Thomas",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,3rd,27,10,"Michelle ""Cardboard Shell"" Lesco",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,4th,23.5,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,5th,18,10,Meredith Boxberger,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,6th,14,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,7th,11,10,Carlene LeFevre,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,8th,10,10,Neslie Ricasa,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,9th,9,10,"Mary ""I Love 'em HOT!"" Bowers",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,10th,8.5,10,Marlene Wigginton,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,11th,7.5,10,Nicole Pulig,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,12th,7,10,Nikki Rodriguez,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,13th,3,10,Val Bromann,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2014,Jul,4,1st,23,10,"Stephanie ""Xanadu"" Torres",Nathan's Hot Dog Eating Contest,,,"El Paso, TX"
2014,Jun,29,1st,29.5,10,"Brian ""Dud Light"" Dudzinski",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2014,Jun,29,2nd,29,10,"Jeff ""The Beast Man"" Butler",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2014,Jun,29,3rd,22,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2014,Jun,29,4th,20,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2014,Jun,29,5th,20,10,"""Big"" Brian Subich",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2014,Jun,29,6th,18,10,Scott Thomas,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2014,Jun,29,7th,16,10,Matt Bonanno,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2014,Jun,29,8th,14.5,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2014,Jun,29,9th,12,10,Jacob Halicek,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2014,Jun,29,10th,10,10,"Tim ""Obi-Wing-Kenobi"" Cain",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Westlake, OH"
2014,Jun,29,1st,10,10,Nikki Rodriguez,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Westlake, OH"
2014,Jun,29,2nd,5.5,10,Molly Nemunaitis,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Westlake, OH"
2014,Jun,22,1st,26,10,"Juan ""more bite"" Rodriguez",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Sonoma, CA"
2014,Jun,22,2nd,22,10,Steve Hendry,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Sonoma, CA"
2014,Jun,22,?,17,10,"Dax ""theGinger"" Swanson",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Sonoma, CA"
2014,Jun,22,1st,40,10,Miki Sudo,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Sonoma, CA"
2014,Jun,22,2nd,12,10,Neslie Ricasa,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Sonoma, CA"
2014,Jun,21,1st,53,10,"Matt ""Megatoad"" Stonie",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Boston, MA"
2014,Jun,21,2nd,13,10,"David ""The Termite"" Wood",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Boston, MA"
2014,Jun,21,3rd,12,10,Dan Coonan,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Boston, MA"
2014,Jun,21,1st,7.5,10,Nicole Pulig,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Boston, MA"
2014,Jun,21,2nd,6,10,"Mia ""Meatballz"" Davekos",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Boston, MA"
2014,Jun,21,?,?,10,Sam Jacobs,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Boston, MA"
2014,Jun,21,?,?,10,Elise Ratchford,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Boston, MA"
2014,Jun,15,1st,28.5,10,"Tim ""Eater X"" Janus",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2014,Jun,15,2nd,26,10,"Brian ""Dud Light"" Dudzinski",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2014,Jun,15,3rd,17,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2014,Jun,15,3rd,17,10,"""Beautiful"" Brian Seiken",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2014,Jun,15,5th,13,10,Frank Gesner,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
